geoid,geoid20,year,denom_total_pop,toxic_releases,toxic_releases_pctile
1400000US06037531604,6037531604,2021,3775,2792.8,65
1400000US06037201503,6037201503,2021,3364,1572.39,39
1400000US06037131400,6037131400,2021,6367,575.59998,10
1400000US06037533602,6037533602,2021,5546,4188.4399,76
1400000US06037191710,6037191710,2021,2937,1495.66,37
1400000US06037552400,6037552400,2021,2423,4122.9902,75
1400000US06037481001,6037481001,2021,4369,1530.63,38
1400000US06037550301,6037550301,2021,5512,4480.8999,77
1400000US06037106604,6037106604,2021,5068,323.51001,5
1400000US06037104310,6037104310,2021,4962,687.69,14
1400000US06037186403,6037186403,2021,2698,1516.74,37
1400000US06037224010,6037224010,2021,2845,2289.6799,59
1400000US06037137103,6037137103,2021,5382,540.90002,8
1400000US06037531302,6037531302,2021,6215,3287.7,70
1400000US06037542105,6037542105,2021,4781,11714.88,95
1400000US06037541605,6037541605,2021,4805,13953.22,97
1400000US06037267700,6037267700,2021,3276,1642.0601,41
1400000US06037501002,6037501002,2021,5013,2684.1001,65
1400000US06037650401,6037650401,2021,4758,11678,95
1400000US06037554001,6037554001,2021,3756,6264.8999,85
1400000US06037213100,6037213100,2021,3014,1903.84,50
1400000US06037502005,6037502005,2021,4867,2865.05,66
1400000US06037190520,6037190520,2021,3979,1426.27,34
1400000US06037572700,6037572700,2021,5268,26268.029,100
1400000US06037602402,6037602402,2021,6869,7502.0698,88
1400000US06037194402,6037194402,2021,3579,1500.8101,37
1400000US06037910502,6037910502,2021,4537,12692.42,96
1400000US06037311801,6037311801,2021,2963,1217.47,27
1400000US06037134422,6037134422,2021,4924,429.97,6
1400000US06037267902,6037267902,2021,3365,1673.96,42
1400000US06037602105,6037602105,2021,4116,7291.79,87
1400000US06037620101,6037620101,2021,5632,3701.24,72
1400000US06037463700,6037463700,2021,3138,1115.36,24
1400000US06037552301,6037552301,2021,4482,4120.6099,75
1400000US06037108202,6037108202,2021,7378,89.739998,1
1400000US06037602601,6037602601,2021,5412,8834.8604,91
1400000US06037701701,6037701701,2021,3305,1541.54,38
1400000US06037602602,6037602602,2021,2706,8834.8604,91
1400000US06037128601,6037128601,2021,4369,1006.9,20
1400000US06037211802,6037211802,2021,4682,1760.5699,45
1400000US06037600201,6037600201,2021,5063,5997.9502,84
1400000US06037461100,6037461100,2021,5419,1118.12,24
1400000US06037552002,6037552002,2021,3409,4521.6201,78
1400000US06037530700,6037530700,2021,2157,2336.29,60
1400000US06037482101,6037482101,2021,4750,1909.49,50
1400000US06037199110,6037199110,2021,2705,1666.3101,42
1400000US06037500700,6037500700,2021,7150,3007.3601,68
1400000US06037433506,6037433506,2021,4832,2296.03,59
1400000US06037208904,6037208904,2021,3978,1909.3101,50
1400000US06037531602,6037531602,2021,4432,3018.1599,68
1400000US06037291210,6037291210,2021,5768,58279.078,100
1400000US06037204700,6037204700,2021,5510,2522.05,63
1400000US06037553601,6037553601,2021,5223,8472.4697,90
1400000US06037434001,6037434001,2021,4283,2260.9399,59
1400000US06037301601,6037301601,2021,6112,1260.6,29
1400000US06037402902,6037402902,2021,6903,876.57001,18
1400000US06037554521,6037554521,2021,5949,4505.6401,78
1400000US06037555106,6037555106,2021,3769,3884.71,74
1400000US06037121101,6037121101,2021,2862,1072.4399,23
1400000US06037541604,6037541604,2021,5917,13894.82,97
1400000US06037551900,6037551900,2021,5203,5046.5601,80
1400000US06037536103,6037536103,2021,5353,6252.6001,85
1400000US06037209403,6037209403,2021,4148,2011.59,53
1400000US06037226002,6037226002,2021,1820,2428.1101,62
1400000US06037218210,6037218210,2021,3721,1957.01,52
1400000US06037104701,6037104701,2021,4402,707.19,14
1400000US06037191610,6037191610,2021,4237,1514.67,37
1400000US06037113425,6037113425,2021,1059,608.47998,11
1400000US06037237600,6037237600,2021,4101,4081.5601,75
1400000US06037113426,6037113426,2021,5820,608.47998,11
1400000US06037195804,6037195804,2021,2533,1675,42
1400000US06037402702,6037402702,2021,6365,764.09998,16
1400000US06037186401,6037186401,2021,3489,1514.28,37
1400000US06037542200,6037542200,2021,7155,10830.05,95
1400000US06037269907,6037269907,2021,2692,1909.1801,50
1400000US06037218120,6037218120,2021,4638,1985.84,53
1400000US06037551801,6037551801,2021,3721,5702.8701,83
1400000US06037406201,6037406201,2021,2446,1549.76,38
1400000US06037432202,6037432202,2021,4259,1813.78,47
1400000US06037551802,6037551802,2021,3546,5702.8701,83
1400000US06037310703,6037310703,2021,4722,1222.1801,28
1400000US06037214503,6037214503,2021,3422,1679.65,42
1400000US06037430005,6037430005,2021,3136,1302.2,30
1400000US06037430004,6037430004,2021,3368,1302.2,30
1400000US06037553902,6037553902,2021,5415,7258.0298,87
1400000US06037540502,6037540502,2021,6163,12429.1,96
1400000US06037106407,6037106407,2021,3119,319.10999,5
1400000US06037540201,6037540201,2021,2587,7418.7598,88
1400000US06037504002,6037504002,2021,5461,3562.22,71
1400000US06037533603,6037533603,2021,6986,4435.8701,77
1400000US06037294820,6037294820,2021,3473,9450.46,92
1400000US06037234200,6037234200,2021,2424,2455.02,62
1400000US06037553000,6037553000,2021,5033,5033.1802,80
1400000US06037920044,6037920044,2021,2399,234.84,3
1400000US06037205120,6037205120,2021,3548,4157.7402,76
1400000US06037503105,6037503105,2021,4228,3450.71,71
1400000US06037127104,6037127104,2021,3821,840.44,18
1400000US06037910404,6037910404,2021,4284,5298.6802,81
1400000US06037702802,6037702802,2021,2293,2077.5701,55
1400000US06037910301,6037910301,2021,3874,1838.42,48
1400000US06037141101,6037141101,2021,4674,1102.6899,24
1400000US06037294900,6037294900,2021,3853,8504.5498,91
1400000US06037601600,6037601600,2021,4439,5728.27,83
1400000US06037265410,6037265410,2021,1559,1397.95,32
1400000US06037920017,6037920017,2021,4309,231.63,3
1400000US06037104401,6037104401,2021,3270,706.04999,14
1400000US06037503202,6037503202,2021,5028,3144.1699,69
1400000US06037503201,6037503201,2021,4144,3219.95,69
1400000US06037228720,6037228720,2021,4825,3334.8799,70
1400000US06037910713,6037910713,2021,5787,3830.1001,73
1400000US06037301602,6037301602,2021,4355,1235.8,28
1400000US06037433602,6037433602,2021,2989,2095.74,55
1400000US06037128910,6037128910,2021,4657,1050.16,21
1400000US06037460101,6037460101,2021,6196,1085.36,23
1400000US06037293205,6037293205,2021,4070,9706.71,93
1400000US06037189907,6037189907,2021,2387,1425.78,33
1400000US06037294410,6037294410,2021,5079,10717.1,94
1400000US06037189906,6037189906,2021,2984,1425.78,33
1400000US06037293206,6037293206,2021,2670,9706.71,93
1400000US06037181500,6037181500,2021,3956,1242.85,28
1400000US06037197410,6037197410,2021,4331,1603.28,40
1400000US06037269800,6037269800,2021,3046,1895.25,50
1400000US06037134520,6037134520,2021,6065,517.28003,7
1400000US06037186100,6037186100,2021,4985,1445.15,34
1400000US06037900704,6037900704,2021,2910,9283.04,92
1400000US06037651221,6037651221,2021,3697,7315.75,87
1400000US06037104610,6037104610,2021,3386,734.45001,15
1400000US06037117102,6037117102,2021,2861,593.13,10
1400000US06037534501,6037534501,2021,5226,4683.8398,78
1400000US06037553801,6037553801,2021,4954,9571.9902,93
1400000US06037192520,6037192520,2021,5269,1569.95,39
1400000US06037269903,6037269903,2021,3421,1976.74,52
1400000US06037123303,6037123303,2021,3087,1019.09,20
1400000US06037228310,6037228310,2021,4523,2909.98,67
1400000US06037201700,6037201700,2021,5514,2124.6101,56
1400000US06037554002,6037554002,2021,5856,6255.8599,85
1400000US06037533805,6037533805,2021,3514,4325.8799,76
1400000US06037237900,6037237900,2021,4405,4245.52,76
1400000US06037434003,6037434003,2021,4639,2447.98,62
1400000US06037224320,6037224320,2021,2972,2138.4199,56
1400000US06037900102,6037900102,2021,710,568.59003,10
1400000US06037183520,6037183520,2021,3758,1423.78,33
1400000US06037800410,6037800410,2021,4031,567.02002,9
1400000US06037117302,6037117302,2021,5229,583.78998,10
1400000US06037211921,6037211921,2021,2521,1744.58,45
1400000US06037910605,6037910605,2021,4715,4473.8599,77
1400000US06037920332,6037920332,2021,2205,205.78999,3
1400000US06037543903,6037543903,2021,3740,14156.7,97
1400000US06037535804,6037535804,2021,5328,6381.5498,85
1400000US06037402706,6037402706,2021,3791,739.59998,15
1400000US06037554516,6037554516,2021,3885,3774.99,73
1400000US06037481103,6037481103,2021,4926,1561.63,39
1400000US06037224020,6037224020,2021,2733,2394.8401,61
1400000US06037133000,6037133000,2021,4778,566.44,9
1400000US06037430400,6037430400,2021,4642,1138.6,25
1400000US06037211310,6037211310,2021,3873,1719.09,44
1400000US06037219020,6037219020,2021,5411,2350.4399,60
1400000US06037407102,6037407102,2021,5710,2610.8301,64
1400000US06037575202,6037575202,2021,4175,11507.37,95
1400000US06037127300,6037127300,2021,3809,699.06,14
1400000US06037103102,6037103102,2021,4734,738.59998,15
1400000US06037554900,6037554900,2021,7636,3981.53,74
1400000US06037920038,6037920038,2021,1710,261.84,4
1400000US06037237720,6037237720,2021,3707,4730.5801,79
1400000US06037203500,6037203500,2021,2907,1984.47,53
1400000US06037575401,6037575401,2021,4788,14857.67,98
1400000US06037241110,6037241110,2021,3356,7591.8398,89
1400000US06037300902,6037300902,2021,1981,1144.87,25
1400000US06037275200,6037275200,2021,3751,2133.73,56
1400000US06037124700,6037124700,2021,5539,1079.1899,23
1400000US06037181000,6037181000,2021,6458,1213.9399,27
1400000US06037127103,6037127103,2021,3109,857.14001,18
1400000US06037271200,6037271200,2021,2770,1682.83,43
1400000US06037503902,6037503902,2021,4939,3531.5701,71
1400000US06037700700,6037700700,2021,3575,1450.5699,35
1400000US06037221820,6037221820,2021,2363,2314.5601,60
1400000US06037191000,6037191000,2021,4454,1392.26,32
1400000US06037535002,6037535002,2021,3648,4511.25,78
1400000US06037670417,6037670417,2021,3272,4685.8799,79
1400000US06037293203,6037293203,2021,2734,10206.78,94
1400000US06037293204,6037293204,2021,3553,10206.78,94
1400000US06037211202,6037211202,2021,2239,1663.5601,42
1400000US06037550501,6037550501,2021,2777,3618.8999,72
1400000US06037500404,6037500404,2021,4428,2842.55,66
1400000US06037551102,6037551102,2021,5427,4778.4102,79
1400000US06037320202,6037320202,2021,6151,663.42999,13
1400000US06037231901,6037231901,2021,2652,3178.3799,69
1400000US06037127804,6037127804,2021,4352,785.47998,17
1400000US06037231902,6037231902,2021,3510,3178.3799,69
1400000US06037408134,6037408134,2021,2760,2021.05,54
1400000US06037543100,6037543100,2021,7254,21611.471,100
1400000US06037270300,6037270300,2021,2542,1921.09,51
1400000US06037554106,6037554106,2021,3810,5652.3901,83
1400000US06037208610,6037208610,2021,4351,1727.5699,44
1400000US06037183620,6037183620,2021,3111,1358.52,31
1400000US06037603200,6037603200,2021,3394,16497.631,99
1400000US06037228900,6037228900,2021,2918,3601.54,72
1400000US06037183610,6037183610,2021,3215,1375.3,32
1400000US06037571701,6037571701,2021,6247,13668.29,97
1400000US06037555105,6037555105,2021,4656,3873.1799,74
1400000US06037550502,6037550502,2021,5533,3618.6101,72
1400000US06037120020,6037120020,2021,3738,694.01001,14
1400000US06037602202,6037602202,2021,1691,6990.73,87
1400000US06037502402,6037502402,2021,3946,3037.74,68
1400000US06037602201,6037602201,2021,5509,6990.73,87
1400000US06037402406,6037402406,2021,5329,814.10999,17
1400000US06037533201,6037533201,2021,2788,3903.1001,74
1400000US06037553802,6037553802,2021,6881,9078.0596,92
1400000US06037700502,6037700502,2021,4387,1455.65,35
1400000US06037901007,6037901007,2021,2094,3356.6001,70
1400000US06037701304,6037701304,2021,6212,1409.84,33
1400000US06037125102,6037125102,2021,2944,1081.3,23
1400000US06037535902,6037535902,2021,7209,6818.1699,86
1400000US06037125101,6037125101,2021,2948,1081.3,23
1400000US06037910714,6037910714,2021,3870,2741.22,65
1400000US06037103300,6037103300,2021,3781,774.34998,17
1400000US06037600501,6037600501,2021,2712,6802.0298,86
1400000US06037191203,6037191203,2021,2383,1483.13,36
1400000US06037910607,6037910607,2021,3226,5092.9102,80
1400000US06037201401,6037201401,2021,4693,1655.37,42
1400000US06037910608,6037910608,2021,3702,5092.9102,80
1400000US06037901009,6037901009,2021,5388,3300.6101,70
1400000US06037123103,6037123103,2021,3808,1142.11,25
1400000US06037480901,6037480901,2021,5407,1518.2,37
1400000US06037135116,6037135116,2021,3765,521.83002,7
1400000US06037405400,6037405400,2021,4881,1642.89,42
1400000US06037189201,6037189201,2021,3216,1402.0699,32
1400000US06037135115,6037135115,2021,1341,521.83002,7
1400000US06037530902,6037530902,2021,3840,2161.6201,57
1400000US06037571102,6037571102,2021,4073,4877.0698,80
1400000US06037228800,6037228800,2021,5353,3318.6299,70
1400000US06037541401,6037541401,2021,4790,16280.35,98
1400000US06037460900,6037460900,2021,6731,1178.26,26
1400000US06037121020,6037121020,2021,3610,827.20001,18
1400000US06037541402,6037541402,2021,2896,16280.35,98
1400000US06037203300,6037203300,2021,2000,1894.99,50
1400000US06037134101,6037134101,2021,5579,548.78003,9
1400000US06037137302,6037137302,2021,4449,505.92999,7
1400000US06037190202,6037190202,2021,3225,1369.36,31
1400000US06037124105,6037124105,2021,2538,1065.49,22
1400000US06037552602,6037552602,2021,4416,4225.5801,76
1400000US06037577605,6037577605,2021,4816,8461.29,90
1400000US06037577606,6037577606,2021,3641,8461.29,90
1400000US06037534502,6037534502,2021,4606,4881.2202,80
1400000US06037207103,6037207103,2021,2393,1892.78,49
1400000US06037502200,6037502200,2021,6839,2806.2,66
1400000US06037134104,6037134104,2021,4618,538.21997,8
1400000US06037401802,6037401802,2021,3232,582.77002,10
1400000US06037575803,6037575803,2021,3229,12576.83,96
1400000US06037403702,6037403702,2021,3786,1321.1801,30
1400000US06037534202,6037534202,2021,5748,5064.1001,80
1400000US06037211922,6037211922,2021,3269,1733.26,44
1400000US06037570601,6037570601,2021,5610,8487.4502,91
1400000US06037532607,6037532607,2021,6866,3822.9199,73
1400000US06037401801,6037401801,2021,4695,582.77002,10
1400000US06037272301,6037272301,2021,3045,2024.6899,54
1400000US06037530500,6037530500,2021,3719,2293.8101,59
1400000US06037119201,6037119201,2021,4547,608.63,11
1400000US06037910601,6037910601,2021,6726,9147.7305,92
1400000US06037220000,6037220000,2021,4711,2183.6299,58
1400000US06037311602,6037311602,2021,2645,1150.91,26
1400000US06037311601,6037311601,2021,4062,1150.91,26
1400000US06037267403,6037267403,2021,2862,1533.24,38
1400000US06037574201,6037574201,2021,3100,11891.26,96
1400000US06037197300,6037197300,2021,4052,1705.65,43
1400000US06037603801,6037603801,2021,4748,7420.4302,88
1400000US06037243002,6037243002,2021,3747,7572.6602,88
1400000US06037531902,6037531902,2021,4763,3108.52,68
1400000US06037571505,6037571505,2021,2798,8517.4697,91
1400000US06037209104,6037209104,2021,2560,1909.3199,50
1400000US06037275101,6037275101,2021,1142,2225.6399,58
1400000US06037191720,6037191720,2021,3224,1484.9399,36
1400000US06037243001,6037243001,2021,3317,7576.5698,89
1400000US06037128500,6037128500,2021,4108,1037.97,21
1400000US06037482503,6037482503,2021,4293,1984.23,53
1400000US06037555202,6037555202,2021,3661,4340.0498,77
1400000US06037115104,6037115104,2021,4377,554.53998,9
1400000US06037117530,6037117530,2021,6742,660.58002,13
1400000US06037543000,6037543000,2021,4531,41789.129,100
1400000US06037542401,6037542401,2021,4735,13561.58,97
1400000US06037204420,6037204420,2021,3154,2164.0701,57
1400000US06037542402,6037542402,2021,3350,12535.7,96
1400000US06037501200,6037501200,2021,4864,2634.8201,64
1400000US06037536000,6037536000,2021,3701,5794.3501,83
1400000US06037570404,6037570404,2021,3676,9971.7305,93
1400000US06037554406,6037554406,2021,4766,4802.8701,79
1400000US06037702801,6037702801,2021,4679,2051.3999,55
1400000US06037543704,6037543704,2021,3377,12670.84,96
1400000US06037195901,6037195901,2021,2237,1572.3199,39
1400000US06037576401,6037576401,2021,5021,10961.87,95
1400000US06037235201,6037235201,2021,2682,3876.71,74
1400000US06037550602,6037550602,2021,4328,3806.76,73
1400000US06037800204,6037800204,2021,4495,541.25,8
1400000US06037543705,6037543705,2021,3260,12670.84,96
1400000US06037603101,6037603101,2021,4139,25298.381,100
1400000US06037403000,6037403000,2021,6950,856.38,18
1400000US06037462002,6037462002,2021,4043,1001.69,20
1400000US06037208801,6037208801,2021,3027,1895.2,50
1400000US06037183810,6037183810,2021,4163,1432.8199,34
1400000US06037127102,6037127102,2021,5779,807.26001,17
1400000US06037532800,6037532800,2021,4590,3831.6699,73
1400000US06037104404,6037104404,2021,3084,715.58002,15
1400000US06037432101,6037432101,2021,4103,1833.99,48
1400000US06037408900,6037408900,2021,5894,606.40002,11
1400000US06037199001,6037199001,2021,863,1700.5601,43
1400000US06037215101,6037215101,2021,3015,1688.54,43
1400000US06037134103,6037134103,2021,4659,535.26001,8
1400000US06037600912,6037600912,2021,5659,3454.6101,71
1400000US06037199002,6037199002,2021,4699,1698.36,43
